city,state_id,state_name,lat,lng,population
Brookshire,TX,Texas,29.7824,-95.9515,5548
Colorado City,TX,Texas,32.3994,-100.8582,5533
Atlanta,TX,Texas,33.1136,-94.1672,5526
Wolfforth,TX,Texas,33.5148,-102.0066,5486
Breckenridge,TX,Texas,32.7566,-98.9125,5478
Marlin,TX,Texas,31.3085,-96.8934,5454
Terrell Hills,TX,Texas,29.4771,-98.4472,5447
Littlefield,TX,Texas,33.9191,-102.3349,5423
Denver City,TX,Texas,32.968,-102.8318,5413
La Grange,TX,Texas,29.9129,-96.8767,5384
Rockdale,TX,Texas,30.6542,-97.0089,5368
Palmview South,TX,Texas,26.2164,-98.378,5352
Anthony,TX,Texas,31.9876,-106.5933,5352
Wake Village,TX,Texas,33.424,-94.1188,5327
Cameron,TX,Texas,30.8608,-96.9762,5304
Bulverde,TX,Texas,29.7744,-98.4364,5300
Medina,TX,Texas,26.929,-99.2614,5296
Lakehills,TX,Texas,29.6237,-98.9448,5288
Giddings,TX,Texas,30.1833,-96.9279,5254
Venus,TX,Texas,32.4312,-97.102,5252
McGregor,TX,Texas,31.4187,-97.4283,5231
Gilmer,TX,Texas,32.7317,-94.946,5220
Center,TX,Texas,31.793,-94.1796,5215
Parker,TX,Texas,33.057,-96.6248,5177
Brady,TX,Texas,31.1322,-99.3697,5137
Primera,TX,Texas,26.2237,-97.7528,5130
San Leon,TX,Texas,29.4901,-94.9403,5106
Rio Hondo,TX,Texas,26.2347,-97.5817,5082
Midway North,TX,Texas,26.1872,-98.0188,5074
Doffing,TX,Texas,26.2788,-98.3856,5065
Canutillo,TX,Texas,31.9185,-106.6006,5061
Livingston,TX,Texas,30.71,-94.9381,5048
Bowie,TX,Texas,33.5566,-97.844,5040
Krum,TX,Texas,33.2652,-97.2256,5036
Hudson,TX,Texas,31.3285,-94.8014,5005
Pittsburg,TX,Texas,32.9997,-94.9668,4988
Muleshoe,TX,Texas,34.2292,-102.7284,4967
Alvarado,TX,Texas,32.4068,-97.2149,4945
Lake Worth,TX,Texas,32.813,-97.4306,4896
West Columbia,TX,Texas,29.1422,-95.649,4880
Hunters Creek Village,TX,Texas,29.7715,-95.4987,4869
Diboll,TX,Texas,31.1881,-94.783,4861
Magnolia,TX,Texas,30.2117,-95.7419,4799
Hickory Creek,TX,Texas,33.1114,-97.0313,4795
Laureles,TX,Texas,26.1168,-97.4875,4788
Post,TX,Texas,33.1911,-101.3814,4774
Wilmer,TX,Texas,32.5982,-96.6816,4772
New Boston,TX,Texas,33.4612,-94.4182,4768
Falfurrias,TX,Texas,27.2243,-98.1451,4761
Madisonville,TX,Texas,30.9538,-95.9091,4746
Rusk,TX,Texas,31.7978,-95.1491,4733
Weston Lakes,TX,Texas,29.6627,-95.9353,4721
Penitas,TX,Texas,26.2508,-98.4426,4716
Castroville,TX,Texas,29.3513,-98.8711,4701
Morgan's Point Resort,TX,Texas,31.1518,-97.4581,4685
Briar,TX,Texas,32.9884,-97.5528,4685
Childress,TX,Texas,34.4293,-100.2516,4662
Hebbronville,TX,Texas,27.3239,-98.686,4662
Sandy Oaks,TX,Texas,29.1821,-98.4081,4660
Daingerfield,TX,Texas,33.0306,-94.725,4625
Perezville,TX,Texas,26.2396,-98.4023,4612
Tulia,TX,Texas,34.5374,-101.7742,4595
Meadows Place,TX,Texas,29.6513,-95.5873,4591
Zapata,TX,Texas,26.9027,-99.2612,4585
Dilley,TX,Texas,28.6675,-99.1765,4540
San Diego,TX,Texas,27.7609,-98.2389,4474
Castle Hills,TX,Texas,29.5229,-98.5197,4470
Woodville,TX,Texas,30.774,-94.4236,4468
North Alamo,TX,Texas,26.216,-98.1264,4447
Smithville,TX,Texas,30.008,-97.1511,4436
Palacios,TX,Texas,28.7198,-96.235,4412
Jourdanton,TX,Texas,28.9138,-98.5411,4405
Hallsville,TX,Texas,32.5027,-94.57,4392
Argyle,TX,Texas,33.1105,-97.1864,4381
Van Alstyne,TX,Texas,33.4203,-96.5834,4378
Spring Valley Village,TX,Texas,29.7898,-95.5041,4319
Whitesboro,TX,Texas,33.6612,-96.9022,4300
La Joya,TX,Texas,26.2518,-98.4699,4293
Crane,TX,Texas,31.3919,-102.3503,4290
Caldwell,TX,Texas,30.5307,-96.7007,4275
Lytle,TX,Texas,29.2342,-98.795,4275
Shady Hollow,TX,Texas,30.1646,-97.8629,4272
Port Aransas,TX,Texas,27.8102,-97.0875,4266
Olivarez,TX,Texas,26.2285,-97.9931,4246
Hearne,TX,Texas,30.877,-96.5956,4243
Cotulla,TX,Texas,28.4364,-99.2367,4241
Pilot Point,TX,Texas,33.3955,-96.9501,4200
Central Gardens,TX,Texas,29.9893,-94.0217,4197
Ovilla,TX,Texas,32.5352,-96.8895,4167
Columbus,TX,Texas,29.7055,-96.5563,4165
Cockrell Hill,TX,Texas,32.7382,-96.8886,4154
Taft,TX,Texas,27.98,-97.3929,4140
Garden Ridge,TX,Texas,29.6379,-98.2927,4130
Bellville,TX,Texas,29.9472,-96.2598,4120
Jacksboro,TX,Texas,33.2256,-98.1594,4112
Presidio,TX,Texas,29.5603,-104.3653,4095
Dimmitt,TX,Texas,34.5324,-102.3111,4079
Crandall,TX,Texas,32.6279,-96.4535,4017
Mabank,TX,Texas,32.3681,-96.114,3995
Richwood,TX,Texas,29.0723,-95.4045,3988
Shavano Park,TX,Texas,29.5861,-98.5563,3979
Nassau Bay,TX,Texas,29.5448,-95.0865,3972
Brazoria,TX,Texas,29.0455,-95.5673,3956
Justin,TX,Texas,33.0862,-97.3009,3936
Sparks,TX,Texas,31.6727,-106.2399,3935
Bunker Hill Village,TX,Texas,29.7647,-95.5317,3935
Chula Vista,TX,Texas,28.6573,-100.422,3922
Coleman,TX,Texas,31.8317,-99.4223,3912
Groesbeck,TX,Texas,31.5259,-96.5284,3879
Clyde,TX,Texas,32.4056,-99.5039,3879
Comanche,TX,Texas,31.9005,-98.6044,3860
Canton,TX,Texas,32.5543,-95.864,3841
Nash,TX,Texas,33.4422,-94.1283,3827
Cross Mountain,TX,Texas,29.6535,-98.6564,3798
Friona,TX,Texas,34.6394,-102.7232,3791
Eagle Lake,TX,Texas,29.5879,-96.3282,3765
South Alamo,TX,Texas,26.1518,-98.1079,3731
Bullard,TX,Texas,32.1451,-95.3195,3727
Lavon,TX,Texas,33.0245,-96.4397,3724
Barrett,TX,Texas,29.8671,-95.0537,3691
Horseshoe Bay,TX,Texas,30.5403,-98.3804,3688
San Carlos,TX,Texas,26.2957,-98.063,3659
Fritch,TX,Texas,35.6431,-101.5964,3658
Old River-Winfree,TX,Texas,29.8745,-94.8268,3645
Sweeny,TX,Texas,29.0464,-95.6986,3615
Eastland,TX,Texas,32.4024,-98.8176,3608
Ballinger,TX,Texas,31.7395,-99.9559,3582
Taylor Lake Village,TX,Texas,29.5764,-95.0562,3571
Scissors,TX,Texas,26.1333,-98.0476,3564
Westway,TX,Texas,31.9603,-106.576,3552
Cisco,TX,Texas,32.3848,-98.9805,3550
Doolittle,TX,Texas,26.3598,-98.1168,3531
Travis Ranch,TX,Texas,32.8038,-96.4759,3508
La Paloma,TX,Texas,26.0518,-97.6552,3504
Cienegas Terrace,TX,Texas,29.3687,-100.9432,3489
Waller,TX,Texas,30.0629,-95.9221,3488
Winnie,TX,Texas,29.8167,-94.3807,3482
Rosita,TX,Texas,28.6244,-100.4287,3471
McLendon-Chisholm,TX,Texas,32.8512,-96.3924,3455
Farmersville,TX,Texas,33.1609,-96.3608,3450
Piney Point Village,TX,Texas,29.7588,-95.5156,3444
Dublin,TX,Texas,32.0875,-98.3391,3444
Wills Point,TX,Texas,32.7093,-96.0052,3440
Poteet,TX,Texas,29.0372,-98.5728,3440
Redwood,TX,Texas,29.81,-97.9103,3429
Clifton,TX,Texas,31.7822,-97.5824,3424
Trinity,TX,Texas,30.9445,-95.3736,3393
Cactus,TX,Texas,36.0444,-102.008,3359
Karnes City,TX,Texas,28.8857,-97.9001,3353
Comfort,TX,Texas,29.9714,-98.904,3350
Big Lake,TX,Texas,31.1941,-101.4534,3348
Northlake,TX,Texas,33.0802,-97.2545,3348
Shallowater,TX,Texas,33.6901,-101.9893,3346
Reno,TX,Texas,33.6659,-95.4768,3346
Howe,TX,Texas,33.5066,-96.6155,3346
Hollywood Park,TX,Texas,29.5994,-98.4841,3342
Paloma Creek,TX,Texas,33.2253,-96.9371,3340
Teague,TX,Texas,31.6295,-96.2801,3320
Edcouch,TX,Texas,26.2937,-97.9631,3313
Balcones Heights,TX,Texas,29.49,-98.5503,3296
West Lake Hills,TX,Texas,30.292,-97.8083,3286
Citrus City,TX,Texas,26.3281,-98.3923,3275
Grand Saline,TX,Texas,32.6776,-95.7114,3273
Jones Creek,TX,Texas,28.9752,-95.4714,3271
Winnsboro,TX,Texas,32.9557,-95.2909,3268
Annetta,TX,Texas,32.6938,-97.6581,3248
Spearman,TX,Texas,36.1983,-101.1944,3238
Iowa Colony,TX,Texas,29.4405,-95.4168,3233
Wimberley,TX,Texas,29.9849,-98.0906,3232
West Orange,TX,Texas,30.0791,-93.7598,3223
Fairfield,TX,Texas,31.7184,-96.1697,3214
Lopezville,TX,Texas,26.2453,-98.1537,3212
Chandler,TX,Texas,32.3065,-95.4781,3180
Laguna Vista,TX,Texas,26.1075,-97.2967,3180
Hideaway,TX,Texas,32.489,-95.4578,3174
San Saba,TX,Texas,31.1965,-98.7244,3173
El Cenizo,TX,Texas,27.3318,-99.5028,3161
Oak Ridge North,TX,Texas,30.157,-95.4421,3161
Early,TX,Texas,31.745,-98.9375,3160
Laguna Heights,TX,Texas,26.081,-97.2592,3155
Springtown,TX,Texas,32.9693,-97.6803,3148
Needville,TX,Texas,29.3957,-95.8387,3125
Mauriceville,TX,Texas,30.2187,-93.8758,3121
Olney,TX,Texas,33.3643,-98.7584,3096
Sonora,TX,Texas,30.5706,-100.642,3084
Double Oak,TX,Texas,33.0633,-97.1117,3068
Llano,TX,Texas,30.7508,-98.6763,3064
Agua Dulce,TX,Texas,31.6549,-106.1369,3061
DeCordova,TX,Texas,32.428,-97.6911,3040
Bishop,TX,Texas,27.5851,-97.7977,3038
Edgecliff Village,TX,Texas,32.6561,-97.3406,3026
Stanton,TX,Texas,32.1316,-101.7925,3000
Shenandoah,TX,Texas,30.184,-95.4555,2987
Combes,TX,Texas,26.2444,-97.7254,2984
Oak Trail Shores,TX,Texas,32.4885,-97.8357,2981
Ferris,TX,Texas,32.5369,-96.6738,2974
Sonterra,TX,Texas,30.8081,-97.5953,2963
Indian Hills,TX,Texas,26.2124,-97.9165,2959
West,TX,Texas,31.8032,-97.0942,2957
Hamilton,TX,Texas,31.6997,-98.1208,2953
Ozona,TX,Texas,30.7074,-101.2059,2943
Malakoff,TX,Texas,32.1727,-96.0162,2939
Seagraves,TX,Texas,32.9419,-102.5657,2936
Haskell,TX,Texas,33.1597,-99.732,2933
Liberty Hill,TX,Texas,30.6634,-97.9073,2931
Barton Creek,TX,Texas,30.2818,-97.8681,2928
Potosi,TX,Texas,32.3404,-99.6789,2925
Nocona,TX,Texas,33.7835,-97.7302,2923
Wyldwood,TX,Texas,30.1299,-97.4801,2923
Clarksville,TX,Texas,33.611,-95.0561,2919
Hooks,TX,Texas,33.4707,-94.2841,2916
Bartlett,TX,Texas,30.7951,-97.4325,2873
La Villa,TX,Texas,26.2964,-97.927,2870
Shady Shores,TX,Texas,33.1627,-97.0394,2865
Brackettville,TX,Texas,29.3181,-100.4109,2859
Midway South,TX,Texas,26.1567,-98.0209,2842
Canadian,TX,Texas,35.9096,-100.3838,2833
Stamford,TX,Texas,33.0156,-99.6716,2824
Beach City,TX,Texas,29.7269,-94.8549,2792
Las Lomas,TX,Texas,26.3638,-98.7747,2786
Schulenburg,TX,Texas,29.682,-96.9075,2784
South Padre Island,TX,Texas,26.1218,-97.1703,2778
Talty,TX,Texas,32.6945,-96.4007,2760
Westworth Village,TX,Texas,32.7599,-97.4239,2757
Refugio,TX,Texas,28.3073,-97.275,2745
Odem,TX,Texas,27.9463,-97.5865,2741
Palmhurst,TX,Texas,26.2583,-98.2953,2732
Elm Creek,TX,Texas,28.7782,-100.4911,2730
Santa Rosa,TX,Texas,26.2562,-97.8253,2723
Henrietta,TX,Texas,33.8147,-98.1925,2711
Grape Creek,TX,Texas,31.5817,-100.5474,2701
Glen Rose,TX,Texas,32.2462,-97.7441,2699
Electra,TX,Texas,34.0325,-98.92,2686
Abernathy,TX,Texas,33.8389,-101.823,2686
Circle D-KC Estates,TX,Texas,30.1611,-97.2349,2674
Freer,TX,Texas,27.8823,-98.6181,2666
Val Verde Park,TX,Texas,29.3746,-100.8306,2665
El Lago,TX,Texas,29.5733,-95.044,2663
Arcola,TX,Texas,29.5032,-95.4693,2663
Mount Vernon,TX,Texas,33.176,-95.2253,2658
Floydada,TX,Texas,33.9835,-101.3367,2650
Hallettsville,TX,Texas,29.4429,-96.9436,2637
Hedwig Village,TX,Texas,29.7799,-95.5193,2634
Merkel,TX,Texas,32.4697,-100.0111,2617
Van,TX,Texas,32.5242,-95.6373,2606
Inez,TX,Texas,28.8718,-96.7959,2604
Escobares,TX,Texas,26.412,-98.9599,2575
Holly Lake Ranch,TX,Texas,32.7125,-95.2003,2565
George West,TX,Texas,28.33,-98.1183,2562
Quitman,TX,Texas,32.7951,-95.4442,2559
Seymour,TX,Texas,33.5955,-99.258,2550
McQueeney,TX,Texas,29.6,-98.0439,2543
Nixon,TX,Texas,29.2698,-97.7658,2542
Crosby,TX,Texas,29.9146,-95.0591,2542
Lyford,TX,Texas,26.4145,-97.7894,2540
Tahoka,TX,Texas,33.164,-101.7951,2537
Pantego,TX,Texas,32.7147,-97.154,2519
Premont,TX,Texas,27.3586,-98.1244,2511
Overton,TX,Texas,32.276,-94.9726,2503
Pottsboro,TX,Texas,33.7708,-96.6714,2489
St. Hedwig,TX,Texas,29.4197,-98.2046,2488
Quanah,TX,Texas,34.2954,-99.7429,2487
The Hills,TX,Texas,30.3465,-97.9864,2487
Lake Cherokee,TX,Texas,32.3569,-94.6513,2480
Hudson Oaks,TX,Texas,32.7508,-97.6999,2479
Ranger,TX,Texas,32.4693,-98.6751,2469
Olmos Park,TX,Texas,29.4749,-98.4867,2466
Rancho Viejo,TX,Texas,26.0361,-97.5568,2460
Blue Mound,TX,Texas,32.8543,-97.3383,2445
Combine,TX,Texas,32.5912,-96.5183,2442
Lake Kiowa,TX,Texas,33.5703,-97.0129,2440
Panorama Village,TX,Texas,30.3806,-95.4944,2424
Cumings,TX,Texas,29.5836,-95.7966,2420
Shepherd,TX,Texas,30.491,-95.0021,2413
Winters,TX,Texas,31.9564,-99.9293,2403
Junction,TX,Texas,30.4906,-99.7725,2397
La Blanca,TX,Texas,26.3048,-98.0286,2383
Dalworthington Gardens,TX,Texas,32.6936,-97.1565,2370
Newton,TX,Texas,30.8502,-93.7537,2370
Salado,TX,Texas,30.9462,-97.5281,2370
Ponder,TX,Texas,33.1775,-97.291,2369
East Bernard,TX,Texas,29.5241,-96.0622,2342
Anahuac,TX,Texas,29.7649,-94.6787,2339
Bolivar Peninsula,TX,Texas,29.486,-94.5666,2333
Panhandle,TX,Texas,35.346,-101.3804,2312
Idalou,TX,Texas,33.6624,-101.6838,2308
Mason,TX,Texas,30.748,-99.2288,2305
Tool,TX,Texas,32.2803,-96.1725,2302
Anson,TX,Texas,32.755,-99.8962,2297
Lake Dunlap,TX,Texas,29.6683,-98.0773,2288
Poth,TX,Texas,29.0726,-98.0809,2284
Siesta Acres,TX,Texas,28.7564,-100.491,2265
Splendora,TX,Texas,30.2324,-95.1616,2255
Weimar,TX,Texas,29.7,-96.7773,2226
Llano Grande,TX,Texas,26.1309,-97.9687,2224
De Leon,TX,Texas,32.1114,-98.5351,2198
Waskom,TX,Texas,32.4766,-94.0646,2190
Whitney,TX,Texas,31.952,-97.3192,2162
Shiner,TX,Texas,29.4332,-97.1734,2162
Patton Village,TX,Texas,30.1954,-95.1643,2157
Fannett,TX,Texas,29.925,-94.2389,2156
Elmendorf,TX,Texas,29.258,-98.3219,2150
Preston,TX,Texas,33.8671,-96.6596,2148
Laughlin AFB,TX,Texas,29.3568,-100.7829,2147
Johnson City,TX,Texas,30.2742,-98.4063,2131
Palmer,TX,Texas,32.4259,-96.6724,2123
Sheldon,TX,Texas,29.8596,-95.134,2116
Huntington,TX,Texas,31.2803,-94.5772,2111
Kountze,TX,Texas,30.3724,-94.3161,2108
Jonestown,TX,Texas,30.4754,-97.9297,2105
Josephine,TX,Texas,33.0618,-96.3186,2094
Blanco,TX,Texas,30.0987,-98.4169,2071
Kirbyville,TX,Texas,30.6578,-93.9001,2069
Wellington,TX,Texas,34.8538,-100.2141,2068
McCamey,TX,Texas,31.1325,-102.22,2060
Olton,TX,Texas,34.1802,-102.137,2060
Hudson Bend,TX,Texas,30.4139,-97.928,2059
Stratford,TX,Texas,36.3376,-102.076,2057
Ganado,TX,Texas,29.0413,-96.511,2055
Leonard,TX,Texas,33.383,-96.2467,2054
Hale Center,TX,Texas,34.0662,-101.8462,2054
Seth Ward,TX,Texas,34.2163,-101.6945,2054
Yorktown,TX,Texas,28.9829,-97.505,2050
Fifth Street,TX,Texas,29.5982,-95.5519,2047
Troup,TX,Texas,32.145,-95.1229,2044
Liberty City,TX,Texas,32.4502,-94.9438,2039
Little River-Academy,TX,Texas,30.9876,-97.3531,2038
Gardendale,TX,Texas,32.0105,-102.3587,2031
Monte Alto,TX,Texas,26.3744,-97.9727,2029
Vinton,TX,Texas,31.9597,-106.5935,2022
Hamlin,TX,Texas,32.8898,-100.1329,2021
Kemah,TX,Texas,29.5307,-95.0194,2019
Troy,TX,Texas,31.2,-97.3019,2016
Memphis,TX,Texas,34.7268,-100.5417,2012
Roman Forest,TX,Texas,30.1813,-95.1548,2006
Pelican Bay,TX,Texas,32.9227,-97.5189,2005
Goliad,TX,Texas,28.6708,-97.3916,2004
Cooper,TX,Texas,33.3716,-95.6912,1993
Beverly Hills,TX,Texas,31.5224,-97.1563,1987
Abram,TX,Texas,26.2182,-98.4181,1979
Somerset,TX,Texas,29.2285,-98.6567,1965
Mart,TX,Texas,31.5421,-96.8299,1963
Collinsville,TX,Texas,33.5593,-96.9072,1959
Three Rivers,TX,Texas,28.4668,-98.1784,1949
Albany,TX,Texas,32.7272,-99.2956,1934
West Sharyland,TX,Texas,26.2718,-98.3404,1931
Sour Lake,TX,Texas,30.1378,-94.4046,1924
Wild Peach Village,TX,Texas,29.0811,-95.6373,1924
Italy,TX,Texas,32.1858,-96.8866,1923
Haslet,TX,Texas,32.9609,-97.3382,1923
Jefferson,TX,Texas,32.7634,-94.3512,1915
Linden,TX,Texas,33.011,-94.3626,1915
Las Quintas Fronterizas,TX,Texas,28.6898,-100.468,1914
Buffalo,TX,Texas,31.46,-96.066,1902
Fort Hancock,TX,Texas,31.2837,-105.8446,1898
Charlotte,TX,Texas,28.8593,-98.7006,1898
Buna,TX,Texas,30.4458,-93.9625,1891
San Augustine,TX,Texas,31.5297,-94.1108,1888
Evadale,TX,Texas,30.3369,-94.06,1887
Gregory,TX,Texas,27.9221,-97.2918,1886
Southside Place,TX,Texas,29.7089,-95.4367,1883
Shadybrook,TX,Texas,32.1108,-95.4212,1871
Van Horn,TX,Texas,31.0407,-104.834,1870
Pinewood Estates,TX,Texas,30.1692,-94.3207,1863
Bloomington,TX,Texas,28.6504,-96.9022,1855
Ingram,TX,Texas,30.0773,-99.2381,1850
Krugerville,TX,Texas,33.279,-96.9881,1836
Goldthwaite,TX,Texas,31.4513,-98.5736,1833
Jarrell,TX,Texas,30.8127,-97.6132,1832
Briarcliff,TX,Texas,30.4088,-98.0451,1819
Lake Bryan,TX,Texas,30.7188,-96.4631,1817
Morton,TX,Texas,33.7248,-102.7593,1813
Sunray,TX,Texas,36.0182,-101.8245,1812
Ralls,TX,Texas,33.6788,-101.3845,1806
Grandview,TX,Texas,32.2685,-97.1775,1798
Bartonville,TX,Texas,33.0795,-97.1506,1785
Clarendon,TX,Texas,34.9366,-100.8918,1781
Bovina,TX,Texas,34.5157,-102.8846,1777
Sebastian,TX,Texas,26.3454,-97.7964,1772
Stinnett,TX,Texas,35.8231,-101.4436,1770
Shamrock,TX,Texas,35.2153,-100.2461,1764
Danbury,TX,Texas,29.2274,-95.3461,1760
Lorena,TX,Texas,31.3818,-97.2127,1755
Milam,TX,Texas,31.4541,-93.7979,1742
Honey Grove,TX,Texas,33.5866,-95.909,1737
Itasca,TX,Texas,32.1586,-97.1478,1733
Lowry Crossing,TX,Texas,33.171,-96.5444,1727
Whitewright,TX,Texas,33.5108,-96.3955,1721
Hughes Springs,TX,Texas,32.9987,-94.631,1709
Westlake,TX,Texas,32.981,-97.2038,1709
Meadowlakes,TX,Texas,30.5639,-98.2954,1703
Archer City,TX,Texas,33.5937,-98.6257,1702
La Grulla,TX,Texas,26.272,-98.6483,1701
Caddo Mills,TX,Texas,33.0504,-96.2279,1698
Bruceville-Eddy,TX,Texas,31.3103,-97.2478,1697
Gunter,TX,Texas,33.4646,-96.7646,1675
Pleak,TX,Texas,29.4852,-95.8098,1675
Sabinal,TX,Texas,29.3214,-99.4696,1673
Holliday,TX,Texas,33.8142,-98.6899,1670
Plains,TX,Texas,33.1896,-102.8272,1655
Stockdale,TX,Texas,29.2361,-97.9636,1649
Franklin,TX,Texas,31.0251,-96.4874,1645
Muenster,TX,Texas,33.6586,-97.3874,1645
Quail Creek,TX,Texas,28.7773,-97.0848,1633
Bayou Vista,TX,Texas,29.3258,-94.939,1633
Lockney,TX,Texas,34.1231,-101.4424,1631
Wildwood,TX,Texas,30.5256,-94.4457,1630
Marfa,TX,Texas,30.3107,-104.0255,1625
Crosbyton,TX,Texas,33.6413,-101.2377,1612
Corrigan,TX,Texas,30.9988,-94.8275,1611
South Point,TX,Texas,25.873,-97.383,1598
Shoreacres,TX,Texas,29.6204,-95.0188,1593
De Kalb,TX,Texas,33.5076,-94.6167,1593
Lakeside,TX,Texas,32.8219,-97.4869,1593
Natalia,TX,Texas,29.1877,-98.8524,1590
Rollingwood,TX,Texas,30.2736,-97.7867,1585
Rosharon,TX,Texas,29.35,-95.453,1580
Eldorado,TX,Texas,30.8617,-100.5979,1579
Brookside Village,TX,Texas,29.5907,-95.318,1577
Runaway Bay,TX,Texas,33.1773,-97.871,1576
Alvord,TX,Texas,33.3569,-97.696,1573
Blossom,TX,Texas,33.6633,-95.3837,1569
New Fairview,TX,Texas,33.1122,-97.4489,1544
Garfield,TX,Texas,30.1961,-97.5514,1533
Bangs,TX,Texas,31.7161,-99.1303,1527
Edgewood,TX,Texas,32.6947,-95.8833,1525
Westwood Shores,TX,Texas,30.9376,-95.3254,1524
Quinlan,TX,Texas,32.909,-96.1312,1524
Kerens,TX,Texas,32.1308,-96.2251,1523
Seven Points,TX,Texas,32.3291,-96.2142,1521
Boyd,TX,Texas,33.0843,-97.5632,1518
Cross Roads,TX,Texas,33.229,-96.9985,1516
Bells,TX,Texas,33.6166,-96.4126,1515
Meridian,TX,Texas,31.9262,-97.6501,1515
Aurora,TX,Texas,33.056,-97.5096,1512
Granger,TX,Texas,30.718,-97.4411,1505
Serenada,TX,Texas,30.6962,-97.6969,1502
Laguna Park,TX,Texas,31.8643,-97.3862,1497
Booker,TX,Texas,36.4561,-100.5402,1494
Seadrift,TX,Texas,28.4143,-96.7158,1493
Copper Canyon,TX,Texas,33.0961,-97.0975,1493
Fulton,TX,Texas,28.0706,-97.0428,1487
La Pryor,TX,Texas,28.9487,-99.8483,1487
Baird,TX,Texas,32.396,-99.3962,1486
Oak Leaf,TX,Texas,32.5138,-96.8563,1484
Lone Star,TX,Texas,32.9392,-94.7091,1482
Las Palmas II,TX,Texas,26.2032,-97.7395,1480
Wolfe City,TX,Texas,33.3687,-96.072,1480
Siesta Shores,TX,Texas,26.8548,-99.2605,1477
Wheeler,TX,Texas,35.4411,-100.2752,1477
Bertram,TX,Texas,30.7427,-98.064,1476
Markham,TX,Texas,28.9627,-96.0645,1469
Buchanan Dam,TX,Texas,30.7807,-98.4393,1466
Somerville,TX,Texas,30.346,-96.5311,1465
Lake Medina Shores,TX,Texas,29.6383,-98.9869,1449
Rancho Alegre,TX,Texas,27.7392,-98.1027,1448
Grapeland,TX,Texas,31.4948,-95.4765,1443
Muniz,TX,Texas,26.2578,-98.0897,1443
Woodbranch,TX,Texas,30.1813,-95.1836,1441
Encantada-Ranchito-El Calaboz,TX,Texas,26.0333,-97.6331,1438
Rotan,TX,Texas,32.854,-100.4655,1438
Cut and Shoot,TX,Texas,30.3404,-95.354,1438
Ivanhoe,TX,Texas,30.6799,-94.4154,1436
Queen City,TX,Texas,33.1507,-94.1524,1436
Flatonia,TX,Texas,29.6886,-97.106,1431
Redland,TX,Texas,31.4033,-94.7182,1429
La Vernia,TX,Texas,29.3542,-98.122,1428
Sundown,TX,Texas,33.4575,-102.4908,1425
Moody,TX,Texas,31.3086,-97.3596,1420
Hico,TX,Texas,31.9859,-98.0291,1413
Big Sandy,TX,Texas,32.586,-95.1127,1412
Woodsboro,TX,Texas,28.2379,-97.3255,1410
Benavides,TX,Texas,27.5969,-98.4137,1406
Hubbard,TX,Texas,31.847,-96.8003,1406
Menard,TX,Texas,30.9185,-99.7837,1404
Sherwood Shores,TX,Texas,33.8478,-96.8147,1386
Heidelberg,TX,Texas,26.1831,-97.885,1385
Tatum,TX,Texas,32.3158,-94.5189,1384
Lake Brownwood,TX,Texas,31.8177,-99.1045,1383
César Chávez,TX,Texas,26.3118,-98.1117,1374
Godley,TX,Texas,32.4513,-97.5322,1373
Montgomery,TX,Texas,30.3921,-95.6958,1360
Emory,TX,Texas,32.8765,-95.7677,1353
Elmo,TX,Texas,32.7315,-96.159,1351
Rosebud,TX,Texas,31.0756,-96.9749,1349
Cresson,TX,Texas,32.5299,-97.6155,1338
Tye,TX,Texas,32.4522,-99.8665,1333
Hawkins,TX,Texas,32.5917,-95.2027,1321
China Grove,TX,Texas,29.393,-98.3443,1321
Naples,TX,Texas,33.203,-94.6776,1313
Juarez,TX,Texas,26.2009,-97.7296,1309
Emerald Bay,TX,Texas,32.1602,-95.438,1307
Canyon Creek,TX,Texas,32.3927,-97.7406,1306
Wallis,TX,Texas,29.6317,-96.0638,1303
Orange Grove,TX,Texas,27.9562,-97.9386,1302
Thorndale,TX,Texas,30.6141,-97.2068,1302
Callender Lake,TX,Texas,32.3675,-95.6983,1300
Elkhart,TX,Texas,31.6276,-95.5789,1299
Coyote Acres,TX,Texas,27.7132,-98.1346,1297
Fairchilds,TX,Texas,29.4398,-95.7777,1297
Eden,TX,Texas,31.2162,-99.844,1294
Uhland,TX,Texas,29.9624,-97.7953,1294
Uvalde Estates,TX,Texas,29.1695,-99.8329,1292
Stowell,TX,Texas,29.7814,-94.3794,1291
Farwell,TX,Texas,34.3855,-103.0373,1291
Von Ormy,TX,Texas,29.2802,-98.6556,1287
Van Vleck,TX,Texas,29.0278,-95.88,1286
Roscoe,TX,Texas,32.4419,-100.5322,1285
Brownsboro,TX,Texas,32.2985,-95.613,1279
Munday,TX,Texas,33.4471,-99.624,1275
Batesville,TX,Texas,28.9553,-99.6237,1274
Florence,TX,Texas,30.8406,-97.7927,1274
Nevada,TX,Texas,33.0463,-96.3811,1257
Rogers,TX,Texas,30.93,-97.2291,1252
Holiday Lakes,TX,Texas,29.2083,-95.5146,1250
LaCoste,TX,Texas,29.31,-98.8116,1247
Hemphill,TX,Texas,31.3431,-93.8512,1244
Olmito,TX,Texas,26.0232,-97.5379,1243
Marion,TX,Texas,29.5726,-98.143,1241
Ranchos Penitas West,TX,Texas,27.6745,-99.6035,1240
Alto,TX,Texas,31.6509,-95.0708,1240
Palm Valley,TX,Texas,26.2015,-97.7546,1240
